     5.7010500000     0.8679069755     0.9930335355     0.9651445956
     5.7379500000     0.8738237738     0.9913913046     0.9728034183
     5.7748500000     0.8756115189     0.9880638733     0.9760180846
     5.8117500000     0.8814771289     0.9835703834     0.9787345171
     5.8486500000     0.8897263664     0.9799654778     0.9819648817
     5.8855500000     0.8994050017     0.9762510004     0.9851117914
     5.9224500000     0.9067671848     0.9747001772     0.9865956984
     5.9593500000     0.9216221052     0.9699860227     0.9900353965
     5.9962500000     0.9315002980     0.9669383997     0.9936166551
     6.0331500000     0.9418798720     0.9658408739     0.9963220632
     6.0700500000     0.9515227513     0.9654158965     0.9967582015
     6.1069500000     0.9633573066     0.9634217978     0.9975376162
     6.1438500000     0.9748296623     0.9624934483     1.0006061291
     6.1807500000     0.9853168801     0.9632309188     0.9978179206
     6.2176500000     0.9939176668     0.9655931286     1.0009202623
     6.2545500000     1.0060728472     0.9675216356     1.0031593937
     6.2914500000     1.0137626088     0.9688524872     1.0022053877
     6.3283500000     1.0227250025     0.9693522312     1.0047315083
     6.3652500000     1.0304927886     0.9737679242     1.0020477768
     6.4021500000     1.0351648344     0.9764170501     1.0028705473
     6.4390500000     1.0407490970     0.9775270194     1.0023474026
     6.4759500000     1.0468228990     0.9822472237     1.0030395656
     6.5128500000     1.0541590457     0.9853686325     1.0032003562
     6.5497500000     1.0599183012     0.9891607883     1.0069620209
     6.5866500000     1.0622595103     0.9921169256     1.0034101310
     6.6235500000     1.0644307915     0.9967041263     1.0033041256
     6.6604500000     1.0643717022     0.9995234520     1.0039430082
     6.6973500000     1.0646188016     1.0020456334     1.0045685224
     6.7342500000     1.0685059541     1.0060920551     1.0060327178
     6.7711500000     1.0696172005     1.0085704326     1.0064133599
     6.8080500000     1.0665395741     1.0118984335     1.0060248320
     6.8449500000     1.0644153965     1.0129925508     1.0077564412
     6.8818500000     1.0663240804     1.0175469834     1.0074049917
     6.9187500000     1.0616305794     1.0198515155     1.0072733220
     6.9556500000     1.0619280453     1.0230142442     1.0079953746
     6.9925500000     1.0599470530     1.0237543163     1.0089841264
     7.0294500000     1.0577022743     1.0259136056     1.0080190155
     7.0663500000     1.0513965250     1.0276515933     1.0099424497
     7.1032500000     1.0491326943     1.0292396661     1.0121567424
     7.1401500000     1.0485652413     1.0298455997     1.0120274680
